229|82|75|1511776800|1511776800|2|10|82|82
68|21|13|1511776800|1511776800|2|14|21|21
293|83|44|1511776800|1511776800|2|12|83|83
167|54|33|1511776800|1511776800|2|8|54|54
14087|555|542|1511776800|1511776800|2|3|555|555
856|29|29|1511776800|1511776800|2|2|29|29
1909|86|21|1511776800|1511776800|2|7|86|86
26833|663|31|1511776800|1511776800|2|5|663|660
